"genus_category","genus_number","species_name","scientific_name","description","identification_features","fun_fact","rarity","id","created_date","updated_date","created_by_id"
"Blumen","50","Bastard-Sonnenblume","Helianthus × laetiflorus","Mehrjährige Kreuzung aus verschiedenen Sonnenblumenarten.","Mehrjährig, 1-2 Meter hoch, gelbe Zungenblüten, raue Blätter","Diese Sonnenblume ist eine Kreuzung und kommt wild in Europa vor!","Gelegentlich","68ee1d2ef98bf9a4be434b94","2025-10-14T09:51:42.957000","2025-12-13T22:49:54.571000","68ed5acb3c768a7480fef6a0"
"Blumen","37","Klatschmohn","Papaver rhoeas","Leuchtend rote Ackerblume.","Große rote Blüten, behaarte Stängel","Symbol für gefallene Soldaten!","Häufig","68ee1d2ee7beeb553af39528","2025-10-14T09:51:42.554000","2025-12-13T22:49:55.080000","68ed5acb3c768a7480fef6a0"
"Blumen","2","Stumpfblättriger Ampfer","Rumex obtusifolius","Großes Unkraut.","Große Blätter, lange Blütenstände","Schwer aus dem Garten zu entfernen!","Häufig","68ee1d2eedc86b485f9a6069","2025-10-14T09:51:42.292000","2025-12-13T22:49:55.556000","68ed5acb3c768a7480fef6a0"
"Blumen","2","Sauerampfer","Rumex acetosa","Essbares Wildkraut mit saurem Geschmack.","Pfeilförmige Blätter, rötliche Blütenstände","Schmeckt sauer und ist essbar!","Häufig","68ee1d2e53789e591d2f1baa","2025-10-14T09:51:42.020000","2025-12-13T22:49:56.005000","68ed5acb3c768a7480fef6a0"
"Blumen","21","Gewöhnlicher Hornklee","Lotus corniculatus","Gelbe Schmetterlingsblüten.","Gelbe Blüten, hornförmige Früchte","Die Hülsen sehen aus wie kleine Hörner!","Häufig","68ee1d2de421b600fa648c2e","2025-10-14T09:51:41.715000","2025-12-13T22:49:56.545000","68ed5acb3c768a7480fef6a0"
"Blumen","53","Rote Taubnessel","Lamium purpureum","Kleine rötliche Taubnessel.","Rötliche Blätter und Blüten","Wichtige Bienenweide im Frühjahr!","Häufig","68ee1d2d45b4943675228c09","2025-10-14T09:51:41.471000","2025-12-13T22:49:57.037000","68ed5acb3c768a7480fef6a0"
"Blumen","53","Weiße Taubnessel","Lamium album","Brennnessel-ähnlich aber ohne Brennhaare.","Weiße Lippenblüten, brennt nicht","Sieht aus wie Brennnessel, brennt aber nicht!","Häufig","68ee1d2dfc0550c7118ae985","2025-10-14T09:51:41.224000","2025-12-13T22:49:57.540000","68ed5acb3c768a7480fef6a0"
"Blumen","31","Kletten-Labkraut","Galium aparine","Klebendes Labkraut.","Haftet an Kleidung, weiße Blüten","Bleibt überall hängen!","Häufig","68ee1d2cfc0550c7118ae981","2025-10-14T09:51:40.920000","2025-12-13T22:49:58.174000","68ed5acb3c768a7480fef6a0"
"Blumen","31","Echtes Labkraut","Galium verum","Gelb blühendes Kraut.","Schmale Blätter in Quirlen, gelbe Blütenrispen","Wurde früher zum Käsen verwendet!","Häufig","68ee1d2c9952b9e79ac594f8","2025-10-14T09:51:40.660000","2025-12-13T22:49:58.627000","68ed5acb3c768a7480fef6a0"
"Blumen","47","Wiesen-Schaumkraut","Cardamine pratensis","Zarte rosa Frühjahrsblume.","Rosa Blüten, gefiederte Blätter","Blüht im Frühling auf feuchten Wiesen!","Häufig","68ee1d2c52733a580d9fd902","2025-10-14T09:51:40.399000","2025-12-13T22:49:59.049000","68ed5acb3c768a7480fef6a0"
"Blumen","18","Kriechender Hahnenfuß","Ranunculus repens","Hahnenfuß mit Ausläufern.","Kriechende Ausläufer, gelbe Blüten","Verbreitet sich stark über Ausläufer!","Häufig","68ee1d2c7e78873de5b83c37","2025-10-14T09:51:40.095000","2025-12-13T22:49:59.530000","68ed5acb3c768a7480fef6a0"
"Blumen","18","Scharfer Hahnenfuß","Ranunculus acris","Gelbe Butterblume der Wiesen.","Glänzend gelbe Blüten, geteilte Blätter","Alle Hahnenfußarten sind giftig!","Häufig","68ee1d2b5558586dd421855f","2025-10-14T09:51:39.814000","2025-12-13T22:50:00.123000","68ed5acb3c768a7480fef6a0"
"Blumen","52","Wiesen-Storchschnabel","Geranium pratense","Wiesenpflanze mit blauen Blüten.","Blauviolette Blüten, tief geteilte Blätter","Die Früchte sehen aus wie ein Storchenschnabel!","Häufig","68ee1d2b74df9a9fb09d580c","2025-10-14T09:51:39.537000","2025-12-13T22:50:00.642000","68ed5acb3c768a7480fef6a0"
"Blumen","55","Acker-Stiefmütterchen","Viola arvensis","Kleines wildes Stiefmütterchen.","Kleine dreifarbige Blüten","Wächst auf Äckern!","Häufig","68ee1d2b6cede4733b3b7c09","2025-10-14T09:51:39.269000","2025-12-13T22:50:01.133000","68ed5acb3c768a7480fef6a0"
"Blumen","55","März-Veilchen","Viola odorata","Duftendes Frühlingsveilchen.","Herzförmige Blätter, violette duftende Blüten","Riecht wunderbar nach Frühling!","Häufig","68ee1d2a7e78873de5b83c28","2025-10-14T09:51:38.985000","2025-12-13T22:50:01.635000","68ed5acb3c768a7480fef6a0"
"Blumen","16","Wiesen-Glockenblume","Campanula patula","Größere Glockenblume der Wiesen.","Violettblaue offene Glocken","Mag magere Wiesen!","Gelegentlich","68ee1d2ac2c0fa4f4b46086a","2025-10-14T09:51:38.711000","2025-12-13T22:40:18.346000","68ed5acb3c768a7480fef6a0"
"Blumen","16","Rundblättrige Glockenblume","Campanula rotundifolia","Zierliche blaue Wiesenblume.","Blaue glockenförmige Blüten, schmale Stängelblätter","Die Grundblätter sind rund!","Häufig","68ee1d2a822f0be12d268bb4","2025-10-14T09:51:38.458000","2025-12-13T22:40:18.847000","68ed5acb3c768a7480fef6a0"
"Blumen","24","Echtes Johanniskraut","Hypericum perforatum","Heilpflanze mit gelben Blüten.","Gelbe Blüten, durchscheinend punktierte Blätter","Hilft bei leichten Depressionen!","Häufig","68ee1d2afb3351df40248c7c","2025-10-14T09:51:38.155000","2025-12-13T22:40:19.470000","68ed5acb3c768a7480fef6a0"
"Blumen","45","Gemeine Schafgarbe","Achillea millefolium","Heilpflanze mit weißen Dolden.","Fein gefiederte Blätter, weiße oder rosa Dolden","Achilles soll damit seine Wunden behandelt haben!","Häufig","68ee1d29e88aa96f810050f1","2025-10-14T09:51:37.863000","2025-12-13T22:40:19.981000","68ed5acb3c768a7480fef6a0"
"Blumen","25","Hundskamille","Anthemis arvensis","Ähnelt der Echten Kamille.","Gefüllter Blütenboden, weniger Duft","Keine Heilwirkung wie Echte Kamille!","Gelegentlich","68ee1d294f59c4a1f4058898","2025-10-14T09:51:37.565000","2025-12-13T22:40:20.432000","68ed5acb3c768a7480fef6a0"
"Blumen","25","Echte Kamille","Matricaria chamomilla","Heilpflanze mit weißen Blüten.","Weiße Zungenblüten, hohler Blütenboden, aromatischer Duft","Kamillentee beruhigt den Magen!","Häufig","68ee1d290ecd0eb687a4fa02","2025-10-14T09:51:37.252000","2025-12-13T22:40:20.918000","68ed5acb3c768a7480fef6a0"
"Blumen","58","Breitwegerich","Plantago major","Robuste Pflanze auf Wegen.","Breite ovale Blätter in Rosette","Überlebt sogar Tritte auf dem Weg!","Häufig","68ee1d28edc86b485f9a602b","2025-10-14T09:51:36.956000","2025-12-13T22:40:21.383000","68ed5acb3c768a7480fef6a0"
"Blumen","58","Spitzwegerich","Plantago lanceolata","Heilpflanze mit langen schmalen Blättern.","Lange schmale Blätter, Blütenähren","Hilft bei Insektenstichen!","Häufig","68ee1d2852c32a5a51352076","2025-10-14T09:51:36.678000","2025-12-13T22:40:21.896000","68ed5acb3c768a7480fef6a0"
"Blumen","27","Weißklee","Trifolium repens","Kriechender Klee mit weißen Blüten.","Kriechend, weiße Blütenköpfe","Vierblättrige Kleeblätter bringen Glück!","Häufig","68ee1d2814d5ff612a5d5040","2025-10-14T09:51:36.284000","2025-12-13T22:40:22.341000","68ed5acb3c768a7480fef6a0"
"Blumen","27","Rotklee","Trifolium pratense","Futterpflanze mit rosa Blütenköpfen.","Dreigeteilte Blätter mit hellem Fleck, rosa Köpfe","Wichtige Futterpflanze!","Häufig","68ee1d28e7beeb553af394d1","2025-10-14T09:51:36.043000","2025-12-13T22:40:22.800000","68ed5acb3c768a7480fef6a0"
"Blumen","8","Kleine Brennnessel","Urtica urens","Kleinere einjährige Brennnessel.","Kleiner als Große Brennnessel, stärker brennend","Brennt noch stärker als die Große!","Häufig","68ee1d276cede4733b3b7bef","2025-10-14T09:51:35.756000","2025-12-13T22:40:23.299000","68ed5acb3c768a7480fef6a0"
"Blumen","8","Große Brennnessel","Urtica dioica","Kraut mit brennenden Haaren.","Brennhaare, gezähnte Blätter, hängende Blütenstände","Brennnesseln sind super gesund und essbar!","Häufig","68ee1d2778c09b0a669c5dc0","2025-10-14T09:51:35.490000","2025-12-13T22:40:23.828000","68ed5acb3c768a7480fef6a0"
"Blumen","15","Gänseblümchen","Bellis perennis","Kleine weiße Wiesenblume.","Weiße Zungenblüten, gelbe Mitte, rosettenförmige Blätter","Gänseblümchen schließen nachts ihre Blüten!","Häufig","68ee1d27efcd5cfbbacf9d2f","2025-10-14T09:51:35.238000","2025-12-13T22:40:24.308000","68ed5acb3c768a7480fef6a0"
"Blumen","33","Gewöhnlicher Löwenzahn","Taraxacum officinale","Gelbe Wiesenblume mit Pusteblumen.","Gezähnte Blätter, gelbe Blüten, weiße Pusteblumen","Aus Löwenzahn kann man Gelee machen!","Häufig","68ee1d26154af56fd01d8c8e","2025-10-14T09:51:34.972000","2025-12-13T22:40:24.778000","68ed5acb3c768a7480fef6a0"
"Blumen","20","Besenheide","Calluna vulgaris","Niedriger Strauch der Heidelandschaften prägt.","Nadelförmige Blättchen, rosa Blüten","Lüneburger Heide ist nach ihr benannt!","Häufig","68ee1d26cebdb83d90036efe","2025-10-14T09:51:34.661000","2025-12-13T22:40:25.264000","68ed5acb3c768a7480fef6a0"
"Sträucher","17","Forsythie","Forsythia × intermedia","Zierstrauch mit gelben Frühjahrsblüten.","Gelbe Blüten vor den Blättern im März-April","Ein Zeichen dass der Frühling kommt!","Häufig","68ee1d2679f911781f5447ce","2025-10-14T09:51:34.417000","2025-12-13T22:40:25.785000","68ed5acb3c768a7480fef6a0"
"Sträucher","16","Rote Heckenkirsche","Lonicera xylosteum","Strauch mit paarweisen Blüten.","Gelblichweiße paarige Blüten, rote Beeren","Die Beeren sind giftig!","Häufig","68ee1d261b5ddd480eb17787","2025-10-14T09:51:34.123000","2025-12-13T22:40:26.257000","68ed5acb3c768a7480fef6a0"
"Sträucher","15","Gewöhnliche Berberitze","Berberis vulgaris","Dorniger Strauch mit sauren roten Beeren.","Dreiteilige Dornen, gelbe Blütentrauben, rote Beeren","Die Beeren sind sehr vitaminreich!","Gelegentlich","68ee1d250e7ce2128af69e34","2025-10-14T09:51:33.858000","2025-12-13T22:50:01.911000","68ed5acb3c768a7480fef6a0"
"Sträucher","14","Sanddorn","Hippophae rhamnoides","Dorniger Strauch mit orangenen vitaminreichen Beeren.","Silbrige schmale Blätter, orange Beeren","Enthält mehr Vitamin C als Zitronen!","Gelegentlich","68ee1d256790eabc33bc85b4","2025-10-14T09:51:33.590000","2025-12-13T22:40:28.253000","68ed5acb3c768a7480fef6a0"
"Sträucher","13","Deutscher Ginster","Genista germanica","Kleinerer Ginster mit Dornen.","Dornige Zweige, kleine gelbe Blüten","Steht unter Naturschutz!","Selten","68ee1d255eb00b3c1ca9ffba","2025-10-14T09:51:33.333000","2025-12-13T22:40:28.742000","68ed5acb3c768a7480fef6a0"
"Sträucher","13","Besenginster","Cytisus scoparius","Strauch mit gelben Schmetterlingsblüten.","Grüne Rutenzweige, gelbe Blüten","Wurde früher zu Besen verarbeitet!","Häufig","68ee1d2567c8a77345bf4ccc","2025-10-14T09:51:33.061000","2025-12-13T22:40:29.185000","68ed5acb3c768a7480fef6a0"
"Sträucher","12","Europäische Stechpalme","Ilex aquifolium","Immergrüner Strauch mit stacheligen Blättern.","Glänzende stachelige Blätter, rote Beeren","Traditionelle Weihnachtsdekoration!","Gelegentlich","68ee1d247e78873de5b83be9","2025-10-14T09:51:32.812000","2025-12-13T22:40:29.663000","68ed5acb3c768a7480fef6a0"
"Sträucher","11","Europäisches Pfaffenhütchen","Euonymus europaeus","Strauch mit auffälligen rosa Früchten.","Vierkantige Zweige, rosa kapselartige Früchte mit orangen Samen","Sehr giftig aber wunderschön!","Gelegentlich","68ee1d24edea5f1058fd031a","2025-10-14T09:51:32.520000","2025-12-13T22:40:30.184000","68ed5acb3c768a7480fef6a0"
"Sträucher","10","Wolliger Schneeball","Viburnum lantana","Schneeball mit filzigen Blättern.","Unterseits filzige Blätter, erst rote dann schwarze Beeren","Wächst gerne auf Kalkböden!","Gelegentlich","68ee1d2461b3641723e45e6d","2025-10-14T09:51:32.131000","2025-12-13T22:40:30.650000","68ed5acb3c768a7480fef6a0"
"Sträucher","10","Gewöhnlicher Schneeball","Viburnum opulus","Strauch mit kugelförmigen weißen Blüten.","Ahornähnliche Blätter, weiße Blütendolden, rote Beeren","Die Beeren bleiben oft den ganzen Winter hängen!","Häufig","68ee1d23e579c82ead5924d1","2025-10-14T09:51:31.853000","2025-12-13T22:40:31.149000","68ed5acb3c768a7480fef6a0"
"Sträucher","9","Gelber Hartriegel","Cornus mas","Strauch mit gelben Frühlingsblüten.","Gelbe Blüten im Februar-März, rote essbare Früchte","Blüht als einer der ersten im Jahr!","Gelegentlich","68ee1d23fcdf099afaff0f04","2025-10-14T09:51:31.594000","2025-12-13T22:40:31.658000","68ed5acb3c768a7480fef6a0"
"Sträucher","9","Roter Hartriegel","Cornus sanguinea","Strauch mit roten Zweigen im Winter.","Rote Zweige, weiße Blüten, schwarze Beeren","Die Zweige färben sich im Winter blutrot!","Häufig","68ee1d23fcdf099afaff0eff","2025-10-14T09:51:31.299000","2025-12-13T22:40:32.169000","68ed5acb3c768a7480fef6a0"
"Sträucher","8","Gemeiner Flieder","Syringa vulgaris","Strauch mit duftenden Blütenrispen.","Herzförmige Blätter, duftende lila oder weiße Rispen","Stammt ursprünglich vom Balkan!","Häufig","68ee1d22fcdf099afaff0ef9","2025-10-14T09:51:30.982000","2025-12-13T22:40:32.655000","68ed5acb3c768a7480fef6a0"
"Sträucher","7","Gewöhnlicher Liguster","Ligustrum vulgare","Halbimmergrüner Strauch für Hecken.","Gegenständige Blätter, weiße Blüten, schwarze Beeren","Sehr beliebt als Heckenpflanze!","Häufig","68ee1d22f7dca322411acdb3","2025-10-14T09:51:30.722000","2025-12-13T22:40:33.152000","68ed5acb3c768a7480fef6a0"
"Sträucher","6","Schwarzdorn","Prunus spinosa","Sehr dorniger Strauch mit blauen Früchten.","Sehr dornig, weiße Blüten vor den Blättern, blaue Früchte","Die Früchte werden erst nach Frost genießbar!","Häufig","68ee1d2233f742ccf599d292","2025-10-14T09:51:30.407000","2025-12-13T22:40:33.680000","68ed5acb3c768a7480fef6a0"
"Sträucher","5","Zweigriffeliger Weißdorn","Crataegus laevigata","Weißdorn mit zwei Griffeln.","Weniger tief gelappte Blätter, zwei Griffel","Blüht wunderschön im Mai!","Häufig","68ee1d2274df9a9fb09d57c2","2025-10-14T09:51:30.129000","2025-12-13T22:40:34.255000","68ed5acb3c768a7480fef6a0"
"Sträucher","5","Eingriffeliger Weißdorn","Crataegus monogyna","Dorniger Strauch mit weißen Blüten.","Tief gelappte Blätter, ein Griffel, rote Beeren","Wichtig für die Herzgesundheit!","Häufig","68ee1d2174df9a9fb09d57be","2025-10-14T09:51:29.869000","2025-12-13T22:40:34.812000","68ed5acb3c768a7480fef6a0"
"Sträucher","4","Weinrose","Rosa rubiginosa","Rose die nach Äpfeln duftet.","Blätter duften nach Äpfeln, rosa Blüten","Auch Apfelrose genannt!","Gelegentlich","68ee1d210b66688b284516be","2025-10-14T09:51:29.608000","2025-12-13T22:40:35.302000","68ed5acb3c768a7480fef6a0"
"Sträucher","4","Hundsrose","Rosa canina","Wilde Rose mit rosa Blüten und Hagebutten.","Rosa Blüten, gebogene Stacheln, rote Hagebutten","Hagebutten enthalten sehr viel Vitamin C!","Häufig","68ee1d21fc0550c7118ae920","2025-10-14T09:51:29.349000","2025-12-13T22:40:35.777000","68ed5acb3c768a7480fef6a0"
"Sträucher","3","Himbeere","Rubus idaeus","Strauch mit roten süßen Beeren.","Bestachelte Ranken, unterseits weiß-filzige Blätter, rote Beeren","Wilde Himbeeren sind besonders aromatisch!","Häufig","68ee1d211fdc2f7da0c9e481","2025-10-14T09:51:29.080000","2025-12-13T22:40:36.298000","68ed5acb3c768a7480fef6a0"
"Sträucher","3","Echte Brombeere","Rubus fruticosus","Stacheliger Strauch mit schwarzen Beeren.","Stachelige Ranken, zusammengesetzte Blätter, schwarze Sammelfrüchte","Es gibt über 400 Brombeerarten!","Häufig","68ee1d20f7dca322411acda7","2025-10-14T09:51:28.835000","2025-12-13T22:40:36.817000","68ed5acb3c768a7480fef6a0"
"Sträucher","2","Gemeine Hasel","Corylus avellana","Die Hasel blüht bereits früh im Jahr. Im Januar und Februar trägt sie ihre frostresistenten Blüten. Im Frühling verbreiten sich dann die Pollen, die im Spätsommer und Herbst dann zur Entwicklungder Haselnuss beitragen. ","Runde gezähnte Blätter, männliche Kätzchen, essbare Nüsse","Die Kätzchen der Hasel halten Temperaturen von -10° bis -20° aus.","Häufig","68ee1d201fdc2f7da0c9e47b","2025-10-14T09:51:28.560000","2025-12-13T22:40:37.326000","68ed5acb3c768a7480fef6a0"
"Sträucher","1","Trauben-Holunder","Sambucus racemosa","Strauch mit roten Beeren.","Gelbe Blüten, rote Beeren","Wächst oft in Bergwäldern!","Gelegentlich","68ee1d207e78873de5b83bbf","2025-10-14T09:51:28.299000","2025-12-13T22:40:37.779000","68ed5acb3c768a7480fef6a0"
"Sträucher","1","Schwarzer Holunder","Sambucus nigra","Strauch mit weißen Blütendolden und schwarzen Beeren.","Gefiederte Blätter, weiße Dolden, schwarze Beeren","Aus Holunderblüten macht man leckeren Sirup!","Häufig","68ee1d20fb3351df40248c6f","2025-10-14T09:51:28.040000","2025-12-13T22:40:38.336000","68ed5acb3c768a7480fef6a0"
"Bäume","25","Ahornblättrige Platane","Platanus × hispanica","Großer Stadtbaum mit abblätternder Rinde.","Fleckige abblätternde Rinde, ahornähnliche Blätter","Kann Luftverschmutzung gut vertragen!","Gelegentlich","68ee1d1f568a361f400918a1","2025-10-14T09:51:27.791000","2025-12-13T22:40:38.857000","68ed5acb3c768a7480fef6a0"
"Bäume","24","Scheinakazie","Robinia pseudoacacia","Baum mit gefiederten Blättern und duftenden weißen Blüten.","Gefiederte Blätter, Dornen an Zweigen, weiße Blütentrauben","Stammt aus Nordamerika!","Häufig","68ee1d1fa6107d334ec72200","2025-10-14T09:51:27.507000","2025-12-13T22:40:39.441000","68ed5acb3c768a7480fef6a0"
"Bäume","23","Europäische Eibe","Taxus baccata","Immergrüner Nadelbaum mit roten Früchten.","Flache weiche Nadeln, rote becherförmige Früchte","Extrem giftig, aber der rote Samenmantel ist essbar!","Selten","68ee1d1f9cd896f65af561a3","2025-10-14T09:51:27.242000","2025-12-13T22:40:39.979000","68ed5acb3c768a7480fef6a0"
"Bäume","22","Gemeiner Wacholder","Juniperus communis","Nadelgehölz mit blauen Beerenzapfen.","Nadelblätter in Dreiergruppen, blaue Beeren","Die Beeren würzen Gin!","Gelegentlich","68ee1d1e0e7ce2128af69e0a","2025-10-14T09:51:26.992000","2025-12-13T22:40:40.502000","68ed5acb3c768a7480fef6a0"
"Bäume","21","Gewöhnliche Douglasie","Pseudotsuga menziesii","Nordamerikanischer Nadelbaum.","Zapfen mit herausragenden Deckschuppen","Wächst extrem schnell!","Gelegentlich","68ee1d1e668ab9152b6453dc","2025-10-14T09:51:26.727000","2025-12-13T22:40:40.994000","68ed5acb3c768a7480fef6a0"
"Bäume","20","Europäische Lärche","Larix decidua","Nadelbaum der im Winter seine Nadeln verliert.","Weiche Nadelbüschel, im Herbst gold-gelbe Färbung","Der einzige heimische Nadelbaum der seine Nadeln verliert!","Gelegentlich","68ee1d1e8abe3820665849f3","2025-10-14T09:51:26.473000","2025-12-13T22:40:41.453000","68ed5acb3c768a7480fef6a0"
"Bäume","19","Hainbuche","Carpinus betulus","Laubbaum mit geriffeltem Stamm.","Geriffelter grauer Stamm, gezähnte Blätter","Ist keine echte Buche, sondern verwandt mit Birken!","Häufig","68ee1d1e52c32a5a51352014","2025-10-14T09:51:26.218000","2025-12-13T22:40:41.932000","68ed5acb3c768a7480fef6a0"
"Bäume","18","Holzbirne","Pyrus pyraster","Wildbirne mit kleinen harten Früchten.","Kleine harte Birnen, glänzende Blätter","Wurde früher für Werkzeugstiele verwendet!","Selten","68ee1d1d12439ef2b6d506c8","2025-10-14T09:51:25.923000","2025-12-13T22:40:42.515000","68ed5acb3c768a7480fef6a0"
"Bäume","17","Holzapfel","Malus sylvestris","Wildapfel mit kleinen sauren Früchten.","Kleine grüne Äpfel, oft dornige Zweige","Urform unserer Kulturäpfel!","Selten","68ee1d1db7ad68cb95204142","2025-10-14T09:51:25.610000","2025-12-13T22:40:43.007000","68ed5acb3c768a7480fef6a0"
"Bäume","16","Traubenkirsche","Prunus padus","Strauch mit duftenden weißen Blütentrauben.","Lange hängende Blütentrauben, bittere schwarze Beeren","Duftet wunderbar im Frühling!","Gelegentlich","68ee1d1dfcdf099afaff0ec4","2025-10-14T09:51:25.332000","2025-12-13T22:40:43.471000","68ed5acb3c768a7480fef6a0"
"Bäume","16","Vogelkirsche","Prunus avium","Wildkirsche mit weißen Blüten und kleinen Früchten.","Weiße Blüten, kleine schwarzrote Kirschen","Aus ihr wurden unsere Süßkirschen gezüchtet!","Häufig","68ee1d1df25e690e6d4fb7a7","2025-10-14T09:51:25.047000","2025-12-13T22:40:43.931000","68ed5acb3c768a7480fef6a0"
"Bäume","15","Vogelbeere","Sorbus aucuparia","Baum mit gefiederten Blättern und roten Beeren.","Gefiederte Blätter, orange-rote Beeren","Die Beeren sind roh ungenießbar, gekocht aber essbar!","Häufig","68ee1d1c5eb00b3c1ca9ff8b","2025-10-14T09:51:24.779000","2025-12-13T22:40:44.448000","68ed5acb3c768a7480fef6a0"
"Bäume","14","Salweide","Salix caprea","Strauch mit weichen Kätzchen im Frühjahr.","Weiche gelbe Kätzchen, rundliche Blätter","Wichtige Nahrung für Bienen im Frühjahr!","Häufig","68ee1d1c78c09b0a669c5d3d","2025-10-14T09:51:24.501000","2025-12-13T22:40:44.964000","68ed5acb3c768a7480fef6a0"
"Bäume","14","Trauerweide","Salix babylonica","Baum mit hängenden Zweigen.","Stark hängende Zweige, schmale Blätter","Wächst oft an Teichen!","Gelegentlich","68ee1d1ce5199a5a3a76b8da","2025-10-14T09:51:24.236000","2025-12-13T22:40:45.428000","68ed5acb3c768a7480fef6a0"
"Bäume","14","Silberweide","Salix alba","Baum mit silbrig schimmernden Blättern.","Silbrige Blattunterseite, schmale Blätter","Aus Weidenrinde wurde früher Aspirin gewonnen!","Häufig","68ee1d1b78c09b0a669c5d36","2025-10-14T09:51:23.968000","2025-12-13T22:40:45.930000","68ed5acb3c768a7480fef6a0"
"Bäume","13","Schwarzpappel","Populus nigra","Großer Baum mit dreieckigen Blättern.","Dreieckige Blätter, dunkle rissige Rinde","Kann über 30 Meter hoch werden!","Gelegentlich","68ee1d1b0b66688b284516b0","2025-10-14T09:51:23.695000","2025-12-13T22:40:46.392000","68ed5acb3c768a7480fef6a0"
"Bäume","13","Zitterpappel","Populus tremula","Baum dessen Blätter schon bei leichtem Wind zittern.","Runde zitternde Blätter, glatte Rinde","Die Blätter zittern wegen ihrer besonderen Blattstiele!","Häufig","68ee1d1bedc86b485f9a5fc2","2025-10-14T09:51:23.444000","2025-12-13T22:40:46.899000","68ed5acb3c768a7480fef6a0"
"Bäume","12","Gemeine Esche","Fraxinus excelsior","Hoher Laubbaum mit gefiederten Blättern.","Gefiederte Blätter, schwarze Knospen","Eschenholz ist sehr elastisch!","Häufig","68ee1d1b12439ef2b6d506ae","2025-10-14T09:51:23.165000","2025-12-13T22:40:47.379000","68ed5acb3c768a7480fef6a0"
"Bäume","11","Feldulme","Ulmus minor","Mittelgroßer Baum mit kleinen Blättern.","Kleinere Blätter als Bergulme, gefurchte Rinde","War früher sehr häufig!","Selten","68ee1d1a8abe3820665849de","2025-10-14T09:51:22.896000","2025-12-13T22:40:47.926000","68ed5acb3c768a7480fef6a0"
"Bäume","11","Bergulme","Ulmus glabra","Großer Laubbaum mit asymmetrischen Blättern.","Asymmetrische Blattbasis, raue Oberseite","Ulmen sind durch das Ulmensterben bedroht!","Selten","68ee1d1a18b66c57ffb98d9f","2025-10-14T09:51:22.627000","2025-12-13T22:40:48.435000","68ed5acb3c768a7480fef6a0"
"Bäume","10","Grauerle","Alnus incana","Kleinere Erle mit grauen Zweigen.","Graue Rinde, spitze Blätter","Wächst an Flussufern und Gebirgsbächen!","Gelegentlich","68ee1d1a9edd98bedb8f634c","2025-10-14T09:51:22.286000","2025-12-13T22:40:48.981000","68ed5acb3c768a7480fef6a0"
"Bäume","10","Schwarzerle","Alnus glutinosa","Baum der an Gewässern wächst mit kleinen Zapfen. Schützt Ufer vor Erosion.","Klebrige junge Blätter, kleine Zapfen","Erlenholz wird unter Wasser nicht morsch!","Häufig","68ee1d1a3bb41f3bc3ff2626","2025-10-14T09:51:22.025000","2025-12-13T22:40:49.506000","68ed5acb3c768a7480fef6a0"
"Bäume","9","Weißtanne","Abies alba","Nadelbaum mit aufrecht stehenden Zapfen.","Nadeln mit weißen Streifen unten, aufrechte Zapfen","Tannen können über 500 Jahre alt werden!","Gelegentlich","68ee1d194f59c4a1f4058835","2025-10-14T09:51:21.765000","2025-12-13T22:40:50.066000","68ed5acb3c768a7480fef6a0"
"Bäume","8","Gemeine Fichte","Picea abies","Der klassische Weihnachtsbaum mit hängenden Zapfen.","Einzeln stehende Nadeln, hängende Zapfen","Die Fichte ist der häufigste Nadelbaum in Deutschland!","Häufig","68ee1d19166f6003692d27fe","2025-10-14T09:51:21.453000","2025-12-13T22:40:50.517000","68ed5acb3c768a7480fef6a0"
"Bäume","7","Schwarzkiefer","Pinus nigra","Kiefer mit dunklerer Rinde und steiferen Nadeln.","Dunkelgraue bis schwarze Rinde, steife dunkelgrüne Nadeln","Sehr trockenheitsresistent!","Gelegentlich","68ee1d197e78873de5b83b8c","2025-10-14T09:51:21.172000","2025-12-13T22:40:51.032000","68ed5acb3c768a7480fef6a0"
"Bäume","7","Waldkiefer","Pinus sylvestris","Nadelbaum mit rotbrauner Rinde und langen Nadeln.","Paarweise Nadeln, rotbraune Rinde im oberen Bereich","Kiefern können über 600 Jahre alt werden!","Häufig","68ee1d1852733a580d9fd83a","2025-10-14T09:51:20.905000","2025-12-13T22:40:51.506000","68ed5acb3c768a7480fef6a0"
"Bäume","6","Rosskastanie","Aesculus hippocastanum","Baum mit gefingerten Blättern und stacheligen Früchten.","5-7 gefingerte Blätter, weiße Blütenkerzen, stachelige Früchte","Kinder spielen damit Kastanien-Wettbewerbe!","Häufig","68ee1d18f98bf9a4be434b3e","2025-10-14T09:51:20.639000","2025-12-13T22:40:52.007000","68ed5acb3c768a7480fef6a0"
"Bäume","5","Sommerlinde","Tilia platyphyllos","Größere Linde mit größeren Blättern.","Größere Blätter als Winterlinde, weiße Haarbüschel","Sommerlinden werden bis zu 1000 Jahre alt!","Häufig","68ee1d181e4fb2bfd6926333","2025-10-14T09:51:20.387000","2025-12-13T22:40:52.477000","68ed5acb3c768a7480fef6a0"
"Bäume","5","Winterlinde","Tilia cordata","Laubbaum mit herzförmigen Blättern und duftenden Blüten.","Kleine herzförmige Blätter, rostbraune Haarbüschel in Blattachseln","Lindenblütentee hilft bei Erkältungen!","Häufig","68ee1d18f00a1395c58d3d0f","2025-10-14T09:51:20.137000","2025-12-13T22:40:52.923000","68ed5acb3c768a7480fef6a0"
